,DataName,StaticPartner,Material,NominalLoad,H.pressure,MaxLinSpeed,CycleID,SequenceID,SequenceName,Omit,Loaded,CoF.mean,CoF.SMA.mean,CoF.sd,CoF.SMA.sd,NominalLoad.label,MaxLinSpeed.label,H.pressure.label
14468,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,6,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.336711186,1.335578723,0.043680475,0.023031586,590 mN,10 mm/s,36.88 KPa
14469,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,7,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.339293629,1.338841598,0.043498421,0.022943734,590 mN,10 mm/s,36.88 KPa
14470,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,8,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.341237013,1.3406053,0.04340802,0.022718399,590 mN,10 mm/s,36.88 KPa
14471,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,9,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.343113153,1.342349731,0.042841641,0.022500013,590 mN,10 mm/s,36.88 KPa
14472,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,10,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.344950703,1.344261821,0.042915873,0.022311783,590 mN,10 mm/s,36.88 KPa
14473,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,11,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.346416231,1.34604815,0.043130809,0.022308196,590 mN,10 mm/s,36.88 KPa
14474,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,12,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.348204031,1.348113086,0.043905895,0.022921675,590 mN,10 mm/s,36.88 KPa
14475,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,13,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.349808975,1.349704461,0.045050698,0.023479515,590 mN,10 mm/s,36.88 KPa
14476,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,14,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.350710783,1.350063721,0.044041682,0.023271004,590 mN,10 mm/s,36.88 KPa
14477,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,15,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.351562253,1.351727718,0.044873213,0.023305229,590 mN,10 mm/s,36.88 KPa
14478,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,16,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.352985222,1.352303683,0.044164388,0.023163215,590 mN,10 mm/s,36.88 KPa
14479,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,17,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.353542572,1.353687411,0.044430778,0.02301481,590 mN,10 mm/s,36.88 KPa
14480,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,18,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.354446027,1.354097502,0.044537118,0.023280652,590 mN,10 mm/s,36.88 KPa
14481,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,19,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.354820942,1.354750236,0.04422432,0.02297971,590 mN,10 mm/s,36.88 KPa
14482,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,20,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.356122088,1.355814397,0.044966001,0.023342995,590 mN,10 mm/s,36.88 KPa
14483,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,21,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.356536852,1.3567229,0.045131967,0.02356197,590 mN,10 mm/s,36.88 KPa
14484,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,22,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.35742986,1.357076039,0.044700581,0.023685311,590 mN,10 mm/s,36.88 KPa
14485,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,23,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.358048739,1.357928228,0.044983055,0.023589188,590 mN,10 mm/s,36.88 KPa
14486,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,24,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.358816819,1.358388387,0.044698952,0.023548909,590 mN,10 mm/s,36.88 KPa
14487,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,25,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.359332957,1.359335962,0.044625283,0.023428968,590 mN,10 mm/s,36.88 KPa
14488,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,26,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.359607872,1.359224296,0.044142957,0.023038781,590 mN,10 mm/s,36.88 KPa
14489,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,27,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.360011709,1.360057359,0.044667382,0.02307936,590 mN,10 mm/s,36.88 KPa
14490,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,28,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.361299801,1.360555385,0.044478012,0.022952174,590 mN,10 mm/s,36.88 KPa
14491,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,29,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.360621374,1.36099737,0.044274887,0.022747583,590 mN,10 mm/s,36.88 KPa
14492,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,30,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.361628413,1.361685953,0.044377175,0.023074997,590 mN,10 mm/s,36.88 KPa
14493,Nanotribometer DragonSkin10,P,DragonSkin10,590,36.88,10,31,59,"Seq.ID: 59
590mN
36.88KPa",N,N,1.359924626,1.365262755,0.047556489,0.022146177,590 mN,10 mm/s,36.88 KPa
14494,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,1,60,"Seq.ID: 60
600mN
37.5KPa",N,N,0.800547029,1.247401603,0.445550385,0.034261226,600 mN,10 mm/s,37.5 KPa
14495,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,2,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.292528987,1.254649418,0.042333027,0.048397514,600 mN,10 mm/s,37.5 KPa
14496,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,3,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.312480749,1.30759614,0.042671716,0.02504889,600 mN,10 mm/s,37.5 KPa
14497,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,4,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.320317845,1.318866454,0.043294055,0.023225842,600 mN,10 mm/s,37.5 KPa
14498,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,5,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.324919086,1.323710811,0.043701681,0.023155301,600 mN,10 mm/s,37.5 KPa
14499,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,6,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.328988775,1.328181521,0.043973977,0.023176669,600 mN,10 mm/s,37.5 KPa
14500,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,7,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.3312128,1.330605472,0.043817732,0.022823244,600 mN,10 mm/s,37.5 KPa
14501,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,8,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.333779027,1.333051077,0.042943904,0.022612386,600 mN,10 mm/s,37.5 KPa
14502,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,9,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.335244649,1.334713465,0.043884299,0.022457903,600 mN,10 mm/s,37.5 KPa
14503,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,10,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.336368978,1.335986398,0.043870162,0.022655841,600 mN,10 mm/s,37.5 KPa
14504,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,11,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.337788551,1.337675448,0.044232887,0.022896945,600 mN,10 mm/s,37.5 KPa
14505,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,12,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.33979888,1.339659606,0.045271739,0.023525439,600 mN,10 mm/s,37.5 KPa
14506,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,13,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.340983249,1.340424855,0.044855761,0.023337153,600 mN,10 mm/s,37.5 KPa
14507,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,14,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.342762689,1.342537761,0.045104618,0.023543687,600 mN,10 mm/s,37.5 KPa
14508,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,15,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.343586298,1.34372104,0.044861123,0.023541446,600 mN,10 mm/s,37.5 KPa
14509,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,16,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.344702425,1.3441796,0.04499204,0.023551906,600 mN,10 mm/s,37.5 KPa
14510,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,17,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.345435035,1.345058433,0.044468876,0.023094781,600 mN,10 mm/s,37.5 KPa
14511,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,18,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.345651391,1.345463534,0.044408681,0.022857087,600 mN,10 mm/s,37.5 KPa
14512,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,19,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.346313449,1.346257597,0.044556055,0.023042808,600 mN,10 mm/s,37.5 KPa
14513,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,20,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.346937961,1.346665045,0.044519079,0.023002603,600 mN,10 mm/s,37.5 KPa
14514,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,21,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.348202309,1.348099222,0.045351212,0.023522649,600 mN,10 mm/s,37.5 KPa
14515,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,22,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.34992785,1.349409846,0.04583044,0.023667147,600 mN,10 mm/s,37.5 KPa
14516,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,23,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.34968804,1.349671342,0.044920303,0.023296099,600 mN,10 mm/s,37.5 KPa
14517,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,24,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.350318935,1.350184874,0.044396178,0.022890196,600 mN,10 mm/s,37.5 KPa
14518,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,25,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.351426508,1.350915687,0.043914745,0.022809458,600 mN,10 mm/s,37.5 KPa
14519,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,26,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.350913538,1.351049772,0.043982481,0.02255765,600 mN,10 mm/s,37.5 KPa
14520,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,27,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.351410268,1.350966234,0.043998686,0.022579629,600 mN,10 mm/s,37.5 KPa
14521,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,28,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.351744499,1.352103992,0.044603952,0.022812287,600 mN,10 mm/s,37.5 KPa
14522,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,29,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.352211558,1.352057346,0.044817098,0.022864914,600 mN,10 mm/s,37.5 KPa
14523,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,30,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.352440606,1.352657222,0.044891533,0.023261808,600 mN,10 mm/s,37.5 KPa
14524,Nanotribometer DragonSkin10,P,DragonSkin10,600,37.5,10,31,60,"Seq.ID: 60
600mN
37.5KPa",N,N,1.351687963,1.356049338,0.046585774,0.022350751,600 mN,10 mm/s,37.5 KPa
14525,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,1,61,"Seq.ID: 61
610mN
38.12KPa",N,N,0.738632194,1.241989073,0.443400129,0.034179302,610 mN,10 mm/s,38.12 KPa
14526,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,2,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.282783132,1.244619942,0.043063977,0.049576575,610 mN,10 mm/s,38.12 KPa
14527,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,3,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.302758368,1.298499991,0.042431506,0.024480213,610 mN,10 mm/s,38.12 KPa
14528,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,4,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.310725366,1.308750665,0.043377553,0.023045199,610 mN,10 mm/s,38.12 KPa
14529,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,5,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.314807721,1.314278544,0.043913406,0.022848141,610 mN,10 mm/s,38.12 KPa
14530,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,6,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.318932429,1.317780378,0.043718425,0.023014458,610 mN,10 mm/s,38.12 KPa
14531,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,7,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.322235287,1.321291505,0.042823857,0.022899012,610 mN,10 mm/s,38.12 KPa
14532,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,8,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.324350495,1.32414988,0.043934519,0.022730131,610 mN,10 mm/s,38.12 KPa
14533,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,9,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.326527302,1.325642599,0.04349396,0.022764941,610 mN,10 mm/s,38.12 KPa
14534,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,10,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.32740582,1.3274304,0.043893111,0.02258497,610 mN,10 mm/s,38.12 KPa
14535,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,11,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.329488307,1.328631476,0.043294431,0.022639529,610 mN,10 mm/s,38.12 KPa
14536,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,12,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.330249581,1.330372172,0.044399633,0.023122717,610 mN,10 mm/s,38.12 KPa
14537,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,13,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.330941256,1.331210229,0.045015965,0.02343702,610 mN,10 mm/s,38.12 KPa
14538,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,14,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.331474609,1.331231165,0.044410997,0.023363915,610 mN,10 mm/s,38.12 KPa
14539,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,15,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.332674534,1.332166891,0.043854736,0.023272844,610 mN,10 mm/s,38.12 KPa
14540,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,16,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.333670775,1.333219897,0.044397471,0.023059009,610 mN,10 mm/s,38.12 KPa
14541,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,17,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.333682409,1.333867567,0.044544367,0.023004722,610 mN,10 mm/s,38.12 KPa
14542,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,18,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.335033785,1.334880209,0.044091513,0.023251219,610 mN,10 mm/s,38.12 KPa
14543,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,19,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.335324912,1.334910726,0.04393067,0.023083019,610 mN,10 mm/s,38.12 KPa
14544,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,20,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.335917276,1.335834798,0.044075536,0.023003095,610 mN,10 mm/s,38.12 KPa
14545,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,21,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.336507897,1.336202122,0.044644211,0.023178366,610 mN,10 mm/s,38.12 KPa
14546,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,22,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.337023079,1.337207116,0.044943614,0.023489774,610 mN,10 mm/s,38.12 KPa
14547,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,23,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.337494906,1.337027027,0.044645645,0.023148626,610 mN,10 mm/s,38.12 KPa
14548,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,24,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.337887586,1.337859761,0.043616102,0.022965466,610 mN,10 mm/s,38.12 KPa
14549,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,25,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.338215809,1.337959953,0.043479894,0.022840948,610 mN,10 mm/s,38.12 KPa
14550,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,26,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.338546648,1.338204893,0.043397832,0.022531828,610 mN,10 mm/s,38.12 KPa
14551,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,27,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.337918369,1.338402937,0.043964195,0.022634172,610 mN,10 mm/s,38.12 KPa
14552,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,28,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.338662981,1.338420537,0.044380538,0.023260715,610 mN,10 mm/s,38.12 KPa
14553,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,29,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.338466513,1.338620563,0.044097965,0.023035054,610 mN,10 mm/s,38.12 KPa
14554,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,30,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.339033165,1.338838927,0.044046523,0.023124487,610 mN,10 mm/s,38.12 KPa
14555,Nanotribometer DragonSkin10,P,DragonSkin10,610,38.12,10,31,61,"Seq.ID: 61
610mN
38.12KPa",N,N,1.33828802,1.342916092,0.045865468,0.022297647,610 mN,10 mm/s,38.12 KPa
14556,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,1,62,"Seq.ID: 62
620mN
38.75KPa",N,N,0.683430795,1.236402599,0.427418225,0.030747715,620 mN,10 mm/s,38.75 KPa
14557,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,2,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.268083985,1.233917084,0.044472595,0.047230457,620 mN,10 mm/s,38.75 KPa
14558,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,3,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.290548475,1.286297067,0.041514339,0.024917294,620 mN,10 mm/s,38.75 KPa
14559,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,4,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.298008773,1.296114295,0.042220116,0.02284876,620 mN,10 mm/s,38.75 KPa
14560,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,5,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.303239599,1.302231694,0.043080586,0.022729371,620 mN,10 mm/s,38.75 KPa
14561,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,6,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.306631871,1.305937843,0.042619648,0.022960344,620 mN,10 mm/s,38.75 KPa
14562,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,7,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.309569756,1.308612576,0.042591049,0.022816073,620 mN,10 mm/s,38.75 KPa
14563,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,8,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.311867074,1.311110832,0.042322408,0.02238394,620 mN,10 mm/s,38.75 KPa
14564,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,9,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.314122753,1.313539435,0.04270846,0.022414251,620 mN,10 mm/s,38.75 KPa
14565,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,10,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.315133886,1.315094864,0.043010376,0.022396243,620 mN,10 mm/s,38.75 KPa
14566,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,11,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.316942468,1.31650125,0.043481457,0.022860147,620 mN,10 mm/s,38.75 KPa
14567,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,12,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.317671582,1.317621321,0.043555916,0.022804244,620 mN,10 mm/s,38.75 KPa
14568,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,13,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.318942832,1.318769548,0.043911029,0.023032653,620 mN,10 mm/s,38.75 KPa
14569,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,14,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.320829331,1.32017795,0.043287008,0.023228796,620 mN,10 mm/s,38.75 KPa
14570,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,15,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.321315446,1.321213856,0.043394141,0.022755668,620 mN,10 mm/s,38.75 KPa
14571,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,16,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.321727022,1.321612994,0.043718111,0.022781116,620 mN,10 mm/s,38.75 KPa
14572,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,17,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.323583073,1.322992123,0.043302306,0.022903387,620 mN,10 mm/s,38.75 KPa
14573,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,18,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.324306327,1.324008257,0.043105883,0.022781199,620 mN,10 mm/s,38.75 KPa
14574,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,19,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.324581889,1.324839003,0.04312983,0.022651669,620 mN,10 mm/s,38.75 KPa
14575,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,20,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.325180401,1.32493655,0.043031616,0.022667719,620 mN,10 mm/s,38.75 KPa
14576,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,21,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.327164948,1.326589649,0.042806924,0.022951106,620 mN,10 mm/s,38.75 KPa
14577,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,22,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.327355552,1.327421516,0.043327999,0.022643465,620 mN,10 mm/s,38.75 KPa
14578,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,23,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.328161723,1.327889538,0.043529457,0.022960356,620 mN,10 mm/s,38.75 KPa
14579,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,24,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.328321664,1.328124777,0.043269248,0.022728649,620 mN,10 mm/s,38.75 KPa
14580,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,25,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.328544551,1.328916159,0.044042924,0.023083941,620 mN,10 mm/s,38.75 KPa
14581,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,26,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.328928593,1.328551038,0.042586044,0.022908621,620 mN,10 mm/s,38.75 KPa
14582,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,27,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.329202506,1.328813563,0.042896141,0.022617607,620 mN,10 mm/s,38.75 KPa
14583,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,28,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.329102426,1.329585648,0.043763319,0.022921076,620 mN,10 mm/s,38.75 KPa
14584,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,29,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.329038841,1.328725079,0.043458014,0.022794124,620 mN,10 mm/s,38.75 KPa
14585,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,30,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.329068126,1.32889988,0.043163047,0.02276662,620 mN,10 mm/s,38.75 KPa
14586,Nanotribometer DragonSkin10,P,DragonSkin10,620,38.75,10,31,62,"Seq.ID: 62
620mN
38.75KPa",N,N,1.327686077,1.331773118,0.044529053,0.021816678,620 mN,10 mm/s,38.75 KPa
14587,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,1,63,"Seq.ID: 63
630mN
39.38KPa",N,N,0.560871921,1.226323775,0.416180734,0.032160647,630 mN,10 mm/s,39.38 KPa
14588,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,2,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.257527207,1.220706317,0.044943417,0.049937931,630 mN,10 mm/s,39.38 KPa
14589,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,3,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.281356649,1.277013683,0.04156854,0.024533507,630 mN,10 mm/s,39.38 KPa
14590,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,4,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.288446345,1.287379536,0.042336129,0.023025343,630 mN,10 mm/s,39.38 KPa
14591,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,5,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.293425353,1.292288304,0.043034394,0.023233177,630 mN,10 mm/s,39.38 KPa
14592,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,6,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.296785747,1.296086698,0.042969587,0.023207335,630 mN,10 mm/s,39.38 KPa
14593,Nanotribometer DragonSkin10,P,DragonSkin10,630,39.38,10,7,63,"Seq.ID: 63
630mN
39.38KPa",N,N,1.299684374,1.298626002,0.042324591,0.022904566,630 mN,10 mm/s,39.38 KPa
